id, date_creation, titre, adresse1, code_postal, commune
131S0131023932,2002-02-22,LES AMIS DE SENEGUIER,DOMAINE DE SENEGUIER,13680,LANCON-PROVENCE
131S0131023942,2002-02-28,NEPTUNA ORCHESTRA,556 AVENUE DE PROVENCE,13320,BOUC-BEL-AIR
131S0131023946,2002-03-01,"ROSENOIR,000000,,13770
131S0131023948,2002-03-04,ASSOCIATION POUR LE FINANCEMENT DE LA CAMPAGNE DES LEGISLATIVES 2002 A F C L ,A F C L JEAN BERNARD RAIMOND,00000,
131S0131023959,2002-03-11,FOREGO MANAGEMENT,LES MURIERS II VERT BOCAGE,13300,SALON-DE-PROVENCE
131S0131023960,2002-03-12,AIDE AU FINANCEMENT SPORTIF DE LENFANT,34 RUE BOREL,13120,GARDANNE
131S0131023962,2002-03-13,TAHITI NUI,Ndeg 58,13300,SALON-DE-PROVENCE
131S0131023964,2002-03-14,ALTERN AIX,CHEZ MME CAPUCINE CHAMOUX,00000,
131S0131023967,2002-03-15,SBOP,LA MAISON DE LA VIE ASSOCIATIVE,13090,AIX-EN-PROVENCE
131S0131023980,2002-03-20,GENERATION SALON,CHEZ MELLE BENGUERRICHE,13300,SALON-DE-PROVENCE
131S0131023984,2002-03-22,CYSTINURIA SUPPORT NETWORK FRANCE - ASSOCIATION POUR LA RECHERCHE ET LINFORMATION SUR LA CYSTINURIE CSN FRANCE - ARIC,341 CASTORS ISABELLA,13240,SEPTEMES-LES-VALLONS
131S0131023990,2002-03-22,TERRE EN COULEURS,007000,294 CHEMIN DE SAINT FRANCOIS,
131S0131024013,2002-04-08,LES JARDINS DE DAMILY,LES JARDINS DE DAMILY,13090,AIX-EN-PROVENCE
131S0131024028,2002-04-15,ASSOCIATION POUR LE MAINTIEN DE LAGRICULTURE PAYSANNE ARC - ETOILE AMAP ARC ETOILE OU AMAP A - E,MAISON DES ASSOCIATIONS,13120,GARDANNE
131S0131024029,2002-04-15,LES CHOUX FLEURS,CHEZ MME ANDRE MARIE DOMINIQUE,13300,SALON-DE-PROVENCE
131S0131024039,2002-04-19,ELIXIR 13,29 RUE DE LA BRESCO,13300,SALON-DE-PROVENCE
131S0131024055,2002-05-02,"LORENZO ET LES PETITS LOUPS CAJAL CAROLINE,LORENZO",000000,REGULUS 4
131S0131024058,2002-05-02,LA REVUE DE DETAILS,RCE ARC DE MEYRAN D3,00000,
131S0131024064,2002-05-06,GRAINES D ARTISTES,L ESPADON 100 CHEMIN DE LA SOUQUE,13090,AIX-EN-PROVENCE
131S0131024068,2002-05-07,LESTOCADE,LE PONANT BT A,00000,
131S0131024072,2002-05-14,NEFERDIDI,QUARTIER LA MOUNINE,13320,BOUC-BEL-AIR
131S0131024074,2002-05-14,ASSOCIATION FRANCE ANNEAU GASTRIQUE,5 BLD DES AMANDIERS,13170,PENNES-MIRABEAU
131S0131024079,2002-05-17,PATCHWORK DU SUD,VIEUX CHEMIN DE LAMBESC,13330,PELISSANNE
131S0131024081,2002-05-17,BATNASS,LA GAVOTTE PEYRETS,13240,SEPTEMES-LES-VALLONS
131S0131024085,2002-05-23,ASSOCIATION POUR DES LIEUX D ECOUTE POUR LES ADOLESCENTS ALEA,11 AVENUE J PEYTRAL BT G2,00000,
131S0131024090,1999-09-24,AEDIFICIUM,MAISON DE LA VIE ASSOCIATIVE,13090,AIX-EN-PROVENCE
131S0131024099,2002-05-31,ASSOCIATION DE DEFENSE DES MEMBRES USAGERS DE LA M.J.C. BELLEGARDE,11 TRAVERSE DE L AIGLE D OR,00000,
131S0131024101,2002-06-04,MIDI JUMP,RTE DE BERRE,13510,EGUILLES
131S0131024114,2002-06-11,STRATAGEM,VILLA PONTONOVO,13480,CABRIES
131S0131024118,2002-06-14,ASSOCIATION OLIPO,6 BIS RUE DE SONTAY,00000,
131S0131024133,2002-06-20,LE CRI DE LA CRIDE,CO JEAN PIERRE TORCHEUX,13610,PUY-SAINTE-REPARADE
131S0131024144,2002-06-28,CANTINE SCOLAIRE,MAIRIE DE CHARLEVAL,13640,CHARLEVAL
131S0131024146,2002-06-28,MARCHE PAYSAN DE GRANS,CHEZ BERNARD CHRISTOPHE,13450,GRANS
131S0131024149,2002-07-01,CONSEIL MEDITERRANEEN DE LEGALITE ET DE LA PARITE CMEP,49 BOULEVARD CARNOT,00000,
131S0131024151,2002-07-02,ASSOCIATION DE NUTRITION AIXOISE,CENTRE HOSPITALIER SCE REANIMATION,00000,
131S0131024160,2000-02-22,FRANCAISE DE DISTRIBUTEURS DE PRODUITS POUR LE JARDIN F.D.J,ZI LOT Ndeg5,13790,ROUSSET
131S0131024169,2002-07-11,PERICLES 2002,CO SEBASTIEN MARCOS,13880,VELAUX
131S0131024170,2002-07-12,GROUPEMENT POUR LA PROMOTION DU MANAGEMENT INTEGRE,BASTIDE DES MICOCOULIERS,13090,AIX-EN-PROVENCE
131S0131024174,2002-07-15,SALON EN CARNAVAL,ESPACE CITOYEN ET DE LA CREATION DU MAS DOSSETTO,13300,SALON-DE-PROVENCE
131S0131024176,2002-07-15,MAIL MINI ASSOCIATION DE LINTERNET LIBRE,64 RUE CHARLES GOUNOD,13480,CABRIES
131S0131024185,2002-07-22,SEMICOM SPECIALIST,CO LAURENCE FIELOUX,13530,TRETS
131S0131024197,2002-07-30,ANTHONY DENOVE MOTO CROSS A.D.M.C.,CO REGIS DENOVE,13840,ROGNES
131S0131024203,2002-08-01,TOULOUBRE FM,41 CHEMIN DE LA PETITE BRULIERE,13330,PELISSANNE
131S0131024212,1993-10-09,ARA QUI RIT,000000,3 .PLACE DE LA SAINT JEAN,
131S0131024219,1995-04-26,UNION DES MEDECINS MALGACHES EN FRANCE U.M.M.F.,CHEZ MR RABELAHASA,13240,SEPTEMES-LES-VALLONS
131S0131024228,2002-08-19,JEUNESSE SPORTS ET LOISIRS,CHEZ MR HACHOUF OMAR,13120,GARDANNE
131S0131024229,2002-08-20,ASSOCIATION DE PARENTS DELEVES INDEPENDANTS,ECOLE MATERNELLE ELSA TRIOLLET,13120,GARDANNE
131S0131024231,2002-08-20,ASSOCIATION VILLA PAPICHE,,13480,CABRIES
131S0131024237,2002-08-22,AFRADHOL ASSOCIATION FRANCAISE DE DEGUSTATION DHUILE DOLIVE,CHEZ MR RAPHAEL COLIN,13320,BOUC-BEL-AIR
131S0131024242,2002-08-26,AIDE AUX JEUNES DIABETIQUES DU PAYS SALONAIS A.J.D.P.S.,MAISON DES ASSOCIATIONS,13300,SALON-DE-PROVENCE
131S0131024250,2002-08-29,PLANETE KARATE,LE QUERVALAT,13090,AIX-EN-PROVENCE
131S0131024251,2002-08-29,NAIXT,CHEZ MRS KERSCHEN ET HAMES,00000,
131S0131024252,2002-08-29,LE SOURIRE INTERIEUR,1 LES 4 CHEMIN,13710,FUVEAU
131S0131024256,2002-09-02,A L E P  ASSOCIATION LOISIRS ENVIRONNEMENT PROVENCE, LA DECOUVERTE DUNE REGION ET DE MILIEUX NATURELS.",CHEZ M . COUETTE STEPHANE,LA PEIRE . LE VILLAGE
131S0131024258,2002-09-03,CONFORTABLEMENT VOTRE,14 AVENUE VAL DU SOLEIL,13170,PENNES-MIRABEAU
131S0131024272,2002-09-09,NAGER A LAMBESC,CHEZ MME GAUME,13410,LAMBESC
131S0131024273,2002-09-10,ASSOCIATION FENG SHUI EUROPE,CHEZ MME NOBLE MARTINE,00000,
131S0131024276,0001-01-01,INGENIERIE ET DEVELOPPEMENT,,13590,MEYREUIL
131S0131024277,2001-06-06,THE GREAT TEAM PROVENCE,CHEZ M . CAMPANELA,13170,PENNES-MIRABEAU
131S0131024291,2002-09-16,LE REGARD DES DOIGTS,LE TARTANNE 5,13790,ROUSSET
131S0131024302,2002-09-20,XAIDES,CHEZ M LEFEBVRE MARC,13121,AURONS
131S0131024310,2002-09-30,SOPHROLOGIE AU QUOTIDIEN,CHEZ M VERGNETTES,13122,VENTABREN
131S0131024311,2002-09-30,NORD LOISIRS,CHEZ MME MORBO JOELLE,00000,
131S0131024315,2002-09-30,APHEG . ASSOCIATION DE PRATICIENS HOSPITALIERS EN GYNECOLOGIE,SERVICE GYNECOLOGIE CHPA,00000,
131S0131024317,2002-09-30,REVES BOUCHES DU RHONE,,13090,AIX-EN-PROVENCE
131S0131024333,2002-10-08,AMICALE DU COMITE COMMUNAL FEUX DE FORETS DU THOLONET,CHEZ M BONFILLON STEPHAN,00000,
131S0131024337,2002-10-08,ASSOCIATION DES PERSONNELS DU COLLEGE DE TRETS,COLLEGE LES HAUTS DE L ARC,13530,TRETS
131S0131024345,2002-10-10,ABHYASA,007000,,
131S0131024349,2002-10-11,ART ET ENCADREMENT,1096 ROUTE DE MIMET,13120,GARDANNE
131S0131024386,2002-10-26,LES VIEILLES PIERRES,LA NATIVITE,00000,
131S0131024396,2002-11-04,ASSOCIATION SPORTIVE GROUPAMA - ALPES - MEDITERRANEE,CHEZ GROUPAMA ALPES MEDITERRANEE,00000,
131S0131024401,2002-11-05,CENTRE DE FORMATION DES EXPERTS JUDICIAIRES PRES DE LA COUR DAPPEL DAIX EN PROVENCE,COUR DAPPEL DAIX EN PROVENCE,00000,
131S0131024407,2002-11-07,AIX LOISIRS,22 COURS GAMBETTA,00000,
131S0131024417,2002-11-13,EN FRANCAIS DANS LE TEXTE,31 CHEMIN DES PRADELS,13710,FUVEAU
131S0131024424,2002-11-16,INSTITUT DES DYNAMIQUES INTERCULTURELLES ET TRANSNATIONALES  I D I T ,CAMPAGNE HERITIERE,13122,VENTABREN
131S0131024432,2002-11-19,UN NOUVEL ELAN POUR L ESTELAN,CITE UNIVERSITAIRE L ESTELAN,13090,AIX-EN-PROVENCE
131S0131024435,2002-11-20,NEO-BUDO,17 RESIDENCE BERNADETTE,13090,AIX-EN-PROVENCE
131S0131024445,2002-11-22,HIROSHIMA UNITED ARTISTS,CHEZ LAURENT MICHEL,00000,
131S0131024448,2002-11-23,ASSOCIATION AIX SPORT LOISIR Z.I.A MIDI,CHEZ MME LAURENCE FAURE,13770,VENELLES
131S0131024484,2002-12-10,MEDISPORT,PHARMACIE JOURDAN,13300,SALON-DE-PROVENCE
131S0131024485,2002-12-11,ASSOCIATION SONGE D ORIENT,MAISON DE LA VIE ASSOCIATIVE,13090,AIX-EN-PROVENCE
131S0131024487,2002-12-11,C R T  CHARPIN RACING TEAM,CHEZ M JEAN CHAUVOT,00000,
131S0131024492,2004-01-26,COMITE DORGANISATION DU 59 EME CONGRES DE LA FEDERATION NATIONALE DES PRODUCTEURS DE L HORTICULTURE ET DES PEPINIERES LES 25 ET 26 JUIN 2003 A ARLES,MAISON DES AGRICULTEURS,00000,
131S0131024493,2002-12-12,LA CHARTRE,CHEZ MME LEGOFF,13300,SALON-DE-PROVENCE
131S0131024502,2002-12-16,RIDEAU ARC EN CIEL,CHEMIN PONTET,13590,MEYREUIL
131S0131024507,2002-12-18,CAMERA OBSCURA 13,000000,,13530
131S0131024512,2002-12-19,C H E V A L  CENTRE DHEBERGEMENT DEQUIDES VETERANS ANTENNE DE LAMBESC,LA VILLA DES ARTS,13410,LAMBESC
131S0131024513,2002-12-19,COEUR DE ROLISTE,CHEZ M ARNAUD BARRAS,13090,AIX-EN-PROVENCE
131S0131024521,2002-12-23,EQUIPOTENTIEL,QUARTIER DES AIRES,13610,PUY-SAINTE-REPARADE
131S0131024565,2003-01-20,BADMINTON PROVENCE,,00000,
131S0131024571,2003-01-22,CLAIREVOYANCE,CHEZ M GUYON SEBASTIEN,00000,
131S0131024582,2003-01-24,ASSOCIATION DES AGENTS DE SECURITE ET SAUVETAGE AQUATIQUE  A D A S S A,CHEZ M BOUCHARD,13330,PELISSANNE
131S0131024584,2003-01-24,ASSOCIATION CULTURELLE ET SOCIALE KABYLE D  AIX EN PROVENCE  A C S K A ,CHEZ M SOUHANE MOHAND,13090,AIX-EN-PROVENCE
131S0131024590,2003-01-29, 21 ASSOCIATION DES ETUDIANTS DU D E S S MANAGEMENT PUBLIC,21 RUE GASTON DE SAPORTA,00000,
131S0131024591,2003-01-29,DIX DOIGTS  POUR DEMAIN,CHEZ PIERRE GUERRY,13090,AIX-EN-PROVENCE
131S0131024607,1987-01-26,EGIDE,41 LES VIGNES,13320,BOUC-BEL-AIR
131S0131024612,2003-02-07,ASSOCIATION PROMOTION 2002 DE L  ECOLE DE L AIR,PROMOTION E A 2002,13300,SALON-DE-PROVENCE
131S0131024616,2003-02-11,"SOCIETE DE DOCUMENTATION HISTORIQUE ,000000,3 AVENUE ROBERT SCHUMAN,
131S0131024617,2003-02-11,A PORTEE DE MAINS,MAIOSN DES ASSOCIATIONS,13090,AIX-EN-PROVENCE
131S0131024624,2003-02-13,DURANCE-MEYRARGUES-ENVIRONNEMENT,CHEZ M PHILIPPE ROBERT,13650,MEYRARGUES
131S0131024627,2003-02-18,LES CHOCOLATS POLITIQUES  PAYS DAIX,CHEZ MME MARIE TARTAGLIA RAYNAL,13510,EGUILLES
131S0131024643,2003-02-26,SUDCOLLECTE,2 RUE GERMAIN NOUVEAU,13090,AIX-EN-PROVENCE
131S0131024662,2003-03-06,ASSOCIATION FOOTBALL CLUB CPA -A-F-C-CPA,HOTEL BOADES,00000,
131S0131024667,2003-03-07,LOU DOUDOU PROVENCAU,535 AVE BAGATELLE,13090,AIX-EN-PROVENCE
131S0131024668,2003-03-10,ASSOCIATION POUR LE DEVELOPPEMENT DU SEPTIEME ART ADSA,000000,,13300
131S0131024686,2003-03-18,LES FILMS DU SAVOIR,7 RUE AUDE,00000,
131S0131024689,2003-03-18,WWW.7MINUTES.ORG,CHEZ MME TARAS SYLVIE,13710,FUVEAU
131S0131024700,2003-03-24,TUTTI CANTI,47 AVENUE DES LIBERATEURS VILLA Ndeg16,00000,
131S0131024720,2003-04-08,ASSOCIATION LE GAVRIAN,4 RUE DU FERRAGE,13710,FUVEAU
131S0131024724,2003-04-09,GROUPEMENT DES ENTREPRISES DE LA RN 7 - PLATRIERES-CELONY-LA CALADE-LIGNANE GEN7,SCIERIE DES ALPES,00000,
131S0131024729,2003-04-10,LE MANGUIER DENCANTO,52 BLD DU ROI RENE,00000,
131S0131024745,2003-04-17,STAILE,3 RUE GONTARD,00000,
131S0131024750,2002-04-22,LE DALOUX,MAISON DE LA VIE ASSOCIATIVE - LE LIGOURES,00000,
131S0131024753,2003-04-29,CENTRE DE RECHERCHE ET D  EVOLUTION DE LA PSYCHANALYSE ET DE LA PSYCHOTHERAPIE,1 LE CANOPE,13090,AIX-EN-PROVENCE
131S0131024758,2003-04-30,CONSEIL SYSTEME,4 IMPASSE ALBERT CAMUS,13640,ROQUE-DANTHERON
131S0131024766,2003-04-30,LOOPING,LYCEE PROFESSIONNEL EMILE ZOLA,00000,
131S0131024772,2003-05-06,EDITIONS ALBA,CHEZ MME DISDERO MIREILLE,13330,BARBEN
131S0131024795,2003-05-16,OLYMPIQUE D AIX EN PROVENCE,CHEZ BERNARD SILBOIS,13090,AIX-EN-PROVENCE
131S0131024807,2003-05-28,CONSTRUCTION D AERONEFS LEGERS  C A L ,CHEZ M CHRISTIAN LOOS,13790,CHATEAUNEUF-LE-ROUGE
131S0131024814,2003-06-04,PSYNAT,CHEZ M GERARD HEBERT,13530,TRETS
131S0131024819,2003-06-05,AERO DYNAMIQUE,BAT A LES JARDINS DE PROVENCE,13770,VENELLES
131S0131024827,2003-06-10,AIDE A LA DIFFUSION ET A LA PROMOTION DES METIERS DES ARTS ET DE LA SCENE  A D P M A S,1185 CHEMIN DE LA PRESIDENTE,00000,
131S0131024828,2003-06-11,ORFAS . ORGANISATION FRANCAISE D ASSITANCE,CENTRE COMMERCIAL,00000,
131S0131024847,2003-06-18,CREACLUB,CHEZ MLLE PEREZ STEPHANIE,00000,
131S0131024849,2003-06-18,AIX - POSITIONS,29 RUE LISSE DES CORDELIERS,00000,
131S0131024852,2003-06-19,FIESTA DJ,CHEZ MR ZOGRAFOU DAVID,00000,
131S0131024857,2003-06-24,HORIZON BLEU,CHEZ M ET MME LADOUS,13320,BOUC-BEL-AIR
131S0131024859,2003-06-25,ASSOCIATION SCOLAIRE ECOLE F. MISTRAL 2,ECOLE F. MISTRAL 2,13330,PELISSANNE
131S0131024863,2003-06-26,AQUI TE ESPERO,23 RUE DU 4 SEPTEMBRE,00000,
131S0131024865,2003-06-30,RELAIS INITIATIVES JEUNESSE,2 AVENUE DE BADONVILLER,13410,LAMBESC
131S0131024872,2003-07-02,DONI DONI,CHEZ CATHERINE SONNEVILLE,00000,
131S0131024878,2003-07-04,AGRICULTURE BIOLOGIQUE DE SUBSISTANCE COMME LIEN DANS LA CONSTRUCTION D UN ENVIRONNEMENT SOCIAL DEVELOPPANT LE TRAVAIL SOLIDAIRE ET L EMPLOI ALCESTE,CHEZ MME PASCALE HEINRICH ET ANDRASCH BURKHARD,13710,FUVEAU
131S0131024879,2003-07-03,INDIVIS LLC,35 RUE D ITALIE,00000,
131S0131024888,2003-07-09,GARE AUX CHANTS  U A I C F ,CHEZ LOUIS LAURENT,13530,TRETS
131S0131024891,2003-07-10,ALTHAiR,QUARTIER GIROVAI,13650,MEYRARGUES
131S0131024893,2003-07-10,VISION OBJECTIVE,CHEZ VILLADIER MARJORIE,13240,SEPTEMES-LES-VALLONS
131S0131024894,2003-07-10,APA - ORFEi  ASSOCIATION POUR LA PROMOTION DES ARTS - ORFEi,DOMAINE SEXTIA,13090,AIX-EN-PROVENCE
131S0131024895,2003-07-10,LES MAUVAIS JOURS,CHEZ M ICHOU GAMAL,13114,PUYLOUBIER
131S0131024913,1994-02-02,GUID,CHEZ MME MURIEL MARTIN,13170,PENNES-MIRABEAU
131S0131024916,1981-08-13,LES CHEMINS ASSOCIATION POUR LA RECHERCHE D UN ENSEIGNEMENT PERSONNALISE  A R E P,34 RUE SAINTE,00000,
131S0131024919,2003-07-25,ASSOCIATION POUR LA CONNAISSANCE LE DEVELOPPEMENT ET LA DIFFUSION DE L  ANTROPOLOGIE,MAISON DES ASSOCIATIONS,00000,
131S0131024923,2003-07-28,ECOLE HI NO KUMI AiKIDO,CHEZ M VITTORIANO ERIC,00000,
131S0131024925,2003-07-29,ADVICE TRAD,CHEZ TIERRI PIMPAO,13090,AIX-EN-PROVENCE
131S0131024927,2003-07-29,AIS DE PROVENCO ASSOCIATION POUR L  INTERNET SOLIDAIRE EN PROVENCE,CHEZ M ADDOU RACHID,13090,AIX-EN-PROVENCE
131S0131024928,2003-07-29,LEZ ARTS FOUS,CHEZ MLLE CHARLAP CAROLINE,13790,ROUSSET
131S0131024962,2003-08-21,HORIZONS,IUP DE MANAGEMENT INTERNATIONAL ET INGENIERIE DE LEXPORT,00000,
131S0131024976,2003-08-28,LE CHOCOLAT SANS SUCRE,CHEZ MR SCHNEIKERT ALBERT,13640,CHARLEVAL
131S0131024995,2003-09-08,ECOLE INTERNATIONALE DE KRAV MAGA DU PAYS D AIX,CHEZ M THIERRY SIRVENT,13090,AIX-EN-PROVENCE
131S0131024999,2003-09-10,TROTT  AIX,9 RUE FERMEE,00000,
131S0131025008,2003-09-15,L  AMENAZA,CHEZ M ARNAUD JONQUET,00000,
131S0131025009,2003-09-12,SORTIR EN VILLE . COM,CHEZ M FLORENT CHIARADIA,13770,VENELLES
131S0131025010,2003-09-15,CONSEIL EURO-MAGHREBIN DU DEVELOPPEMENT DE COOPERATION ET D  ECHANGES SOCIO CULTURELS,LES INFERNETS,13840,ROGNES
131S0131025013,2003-09-17,MEYREUIL DANSE CREATION,HOTEL DE VILLE,13590,MEYREUIL
131S0131025020,2003-09-19,A TRAVERS LE PATRIMOINE CULTUREL,CHEZ M CHRISTIAN LACOSTE,13770,VENELLES
131S0131025037,2003-09-26,TEAM 13 ATTITUDE,7 RUE DES MARGUERITES,13120,MIMET
131S0131025060,2003-10-10,LA BOITE A RIFF,CHEZ M POUGETOUX DAVID,13410,LAMBESC
131S0131025068,2003-10-20,MISSION MEDITERRANEE,365 CHEMIN DES AUBEPINES,13090,AIX-EN-PROVENCE
131S0131025081,2003-10-23,NOUVELLE VIE,11 AVENUE JEAN MOULIN,00000,
131S0131025090,2003-10-29,AIX  IT  CONSEIL TOURISTIQUE AIX EN PROVENCE ET SA REGION,CHEZ ISABELLE SANZ,00000,
131S0131025097,2003-10-31,INFINI DE SOI,97 CHEMIN DES PAPILLONS,13580,FARE-LES-OLIVIERS
131S0131025125,2003-11-12,D E F I .DEFENSE ENVIRONNEMENT FRATERNITE INFORMATIONS,CHEMIN DES PESSES,13840,ROGNES
131S0131025134,2003-11-17,NIGHT WEAR,41 RESIDENCE LES PINS II RN 8,13170,PENNES-MIRABEAU
131S0131025137,2003-11-17,ASSOCIATION PROVENCE PERSAUDARAAN SETIA HATI,CHEZ MME LEMOINE MARIE ROSE,13090,AIX-EN-PROVENCE
131S0131025143,2003-11-26,AIX -EN- CINEMA,PRIEURE NOTRE DAME DE CONIL,13840,ROGNES
131S0131025156,2003-11-27,VIE PAISIBLE,LE MIRABEAU,13090,AIX-EN-PROVENCE
131S0131025163,2003-12-02,OTIUM,,00000,
131S0131025178,2003-12-12,ASSOCIATION PHILOSOPHIQUE DUNIL,LA BURLETTE,00000,
131S0131025182,2000-12-15,G I C F DU PLATEAU DE LARBOIS,CHEZ M MICHEL CLAUZON,13880,VELAUX
131S0131025183,2003-12-15,RESURGENCE,L  HORIZON BAT C,13090,AIX-EN-PROVENCE
131S0131025190,2003-12-18,GERONTOLOGIE INFOS PAYS DAIX  G I P A,MAISON DE LA VIE ASSOCIATIVE LOU LIGOURES,13090,AIX-EN-PROVENCE
131S0131025191,2003-12-17,GROUPE ORIENTALISTE UNIVERSITAIRE DES ETUDIANTS AIXOIS  G O U D E A ,CHEZ FABBIAN SEBASTIEN,00000,
131S0131025195,2003-12-18,ANDERSEN PEACE FORCE,10 RUE DE LA TREILLE,00000,
131S0131025211,2004-01-05,MATOUS DES RUES,LOTISSMENT LE CORRAL,13240,SEPTEMES-LES-VALLONS
131S0131025220,2004-01-09,FUVEAU SPORT AU TO,MAISON DES ASSOCIATIONS,13710,FUVEAU
131S0131025225,2004-01-12,FONDATION PLANETE SOLIDAIRE,CHEZ MLLE LOXQ SANDRINE,00000,
131S0131025235,2004-01-14,ACTION MUSIQUE SALON DE PROVENCE A M S ,IMMEUBLE CALDERER,13300,SALON-DE-PROVENCE
131S0131025244,2004-01-28,ASSOCIATION SPORTIVE PAYS DAIX PAINTBALL,CHEZ M JEAN FRANCOIS,13320,BOUC-BEL-AIR
131S0131025245,2004-01-23,DENTAL EVOLUTION,65 AVENUE ANDRE BESSI,00000,
131S0131025272,2004-02-03,ASSOCIATION DES PRATICIENS ET ENSEIGNANTS DE METHODES DE NEURO-FEED BACK,VILLA MON LOGIS RN 7,13090,AIX-EN-PROVENCE
131S0131025288,2004-02-12,ASSOCIATION DES POSTIERS DU JAS DE BOUFFAN,LA POSTE AIX JAS DE BOUFFAN,13090,AIX-EN-PROVENCE
131S0131025289,2004-02-13,NUTRICONSEILS,000000,,13710
131S0131025297,2004-02-18,URBAN NETWORK MARSEILLE,CO MICHELANGELI STEPHANE,13300,SALON-DE-PROVENCE
131S0131025301,2004-02-23,DAJALOO,11 RUE PETITE RUE SAINT JEAN,00000,
131S0131025317,2000-06-23,ASSOCIATION POUR LES SCIENCES AQUATIQUES.,LOTISSEMENT Ndeg 8.,13860,PEYROLLES-EN-PROVENCE
131S0131025338,2004-03-16,THE NEW BOP,CHEZ M MICKAEL MATTEO,13170,PENNES-MIRABEAU
131S0131025339,2004-03-16,INTER ASSO,CHEZ M CHRISTOPHE BIJOUX,00000,
131S0131025351,2004-03-22,MUSIC GLOBAL SYSTEM  M G S,1 PLACE VICTOR SCHOELCHER,13090,AIX-EN-PROVENCE
131S0131025354,2004-03-29,BASKET SUMMER LIGUE 3 X 3,CHEZ M FRANTZ GEORGES,00000,
131S0131025364,2004-03-29,PUNK - AOiLI,M RAYMOND GAUTIER,13680,LANCON-PROVENCE
131S0131025371,2004-04-01,ESPACES- HABITAT ET POLITIQUES URBAINES,CHEZ MME CURIALLET MURIEL,13240,SEPTEMES-LES-VALLONS
131S0131025381,2004-04-07,CRAPSPRODUCTION,CHEZ ABASSI SOFIEN,13790,ROUSSET
131S0131025389,2004-04-14,FETES SANS SOUCIS,LEGTA AIX VALABRE,13120,GARDANNE
131S0131025395,2004-04-15,LIGUE D IMPROVISATION GARDANNAISE,CHEZ MME HANNACHI DALILA,13120,GARDANNE
131S0131025416,2004-04-30,ARTHE,CHEZ M OLIVIER DONIKIAN,00000,
131S0131025429,2004-05-03,MUSIQUE ET BIEN -ETRE,CHEZ M YASIDJIAN GERARD,13170,PENNES-MIRABEAU
131S0131025430,2004-05-03,LA MAFIA PROVENCALE,CHEZ MME MAGNET NICOLAS  PARESI THOMAS,13330,PELISSANNE
131S0131025437,2004-05-05,FRIENDS IN PROVENCE,17 CHEMIN DES FRAISES,13170,PENNES-MIRABEAU
131S0131025439,2004-05-06,ASSOCIATION DES CORRESPONDANTS FINANCIERS DE LA VILLE D AIX EN PROVENCE A C F V A ,CHEZ MME JOSY PIGNATEL,13090,AIX-EN-PROVENCE
131S0131025446,2004-05-11,INSTITUT DE RECHERCHE ET D ECHANGES DE LA NOUVELLE EUROPE,35 AVENUE DE LEUROPE,13090,AIX-EN-PROVENCE
131S0131025456,2004-05-14,ASSOCIATION SOCIO -CULTURELLE DU VAL DE DURANCE,CHEZ M GERAD PAUTROT,13860,PEYROLLES-EN-PROVENCE
131S0131025462,2004-05-17,ING  POL,I E P,00000,
131S0131025464,2004-05-17,SYMBIOSE NATURE,000000,"ROUTE DE LANGESSE, VIA AURELIA"
131S0131025471,2004-05-26,GMEDECINE,CHEMIN FOND DE TUILES,13530,TRETS
131S0131025473,2004-05-26,ASSOCIATION FRANCAISE DES PSYCHOLINGUISTES,UNIVERSITE DE PROVENCE LABORATOIRE PAROLE ET LANGAGE,00000,
131S0131025480,2004-06-01,ASSOCIATION JOURNALISME JURIDIQUE,CHEZ MELLE FABIENNE SILVANI,13320,BOUC-BEL-AIR
131S0131025483,2004-06-01,"LE MUR D ABEILLES ,000000,,13250
131S0131025487,2004-06-03,SALON GAGNANT,CHEZ MME LAUGIER PAULE,13300,SALON-DE-PROVENCE
131S0131025489,2004-06-04,OTANTIC RECORDS,CHEZ M GUILLAUME MESTRE,13530,TRETS
131S0131025519,2004-06-25,TENSHI KAN AIKIDO DEGUILLES,CHEZ HEIDI FAUSEL,13510,EGUILLES
131S0131025524,0001-01-01,ACADEMIE SUPERIEURE DE MUSIQUE DAIX EN PROVENCE,18 COURS MIRABEAU,00000,
131S0131025525,0001-01-01,ACADEMIE DU TAMBOURIN,4 CHEMIN DU BELVEDERE,00000,
131S0131025529,0001-01-01,ACTION COMMERCIALE ET PUBLICITE  ACOPUB,38 AVENUE DE LEUROPE,13090,AIX-EN-PROVENCE
131S0131025536,2004-06-30,VELOCAMPUS,011180,1467 CHEMIN DE BEAUREGARD,
131S0131025538,2004-06-30,LES COULEURS DU TEMPS,006020,LAUDIGUIER,
131S0131025561,0001-01-01,TAGRERA LE MONDE EN SCeNE,2 RUE PAUL DOUMER,00000,
131S0131025562,2004-07-02,LA MADY,CHEZ CASTELLE P.,13115,SAINT-PAUL-LES-DURANCE
131S0131025628,1994-12-20,LE PONT DE LEPEE,CHEZ M. ALAIN CASTETS,13330,BARBEN
131S0131025633,2004-08-10,VAL ET JO,RESIDENCE LE GUYNEMER BT C3,13300,SALON-DE-PROVENCE
131S0131025637,2004-08-06,PUNSH BOXING ST CANNAT,MAIRIE DE ST CANNAT BP DES ASSOCIATIONS,13760,SAINT-CANNAT
131S0131025643,2004-08-09,FORUM-NIGHT,CHEZ M. JEAN-CLAUDE FINA,00000,
